[2026-01-06 07:25:50] ALERT | Type: DoS | Severity: High | Confidence: 0.975
[2026-01-06 07:29:52] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: DoS | Severity: High | Confidence: 0.8
[2026-01-06 07:29:52] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:52] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 0.994
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 0.997
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: Probe | Severity: High | Confidence: 0.98
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:53] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 0.965
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:54] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 0.99
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 0.985
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:29:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 0.984
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.962
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.975
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 0.95
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 0.998
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:56] ALERT | Type: R2L | Severity: Medium | Confidence: 0.985
[2026-01-06 07:29:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 0.987
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 0.98
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: Probe | Severity: High | Confidence: 0.974
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:57] ALERT | Type: R2L | Severity: Medium | Confidence: 0.97
[2026-01-06 07:29:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 0.96
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 0.999
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 0.993
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 0.89
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 0.78
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: R2L | Severity: Medium | Confidence: 0.89
[2026-01-06 07:29:59] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:29:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
